payload.BuildingId,payload.EnqueuedTime,payload.EquipmentId,payload.SensorId,payload.FloorId,payload.SensorName,payload.SpaceId,payload.Telemetry.Exhaust air temperature,payload.Telemetry.Mixed air temperature,payload.Telemetry.Fresh air temperature,payload.Telemetry.OccupancyCount,payload.Telemetry.Off coil humidity,payload.Telemetry.Off coil temperature,payload.Telemetry.Return air CO2 set point,payload.Telemetry.Return air humidity,payload.Telemetry.Return air temperature,payload.Telemetry.Supply air humidity,payload.Telemetry.Supply air temperature,payload.Telemetry.ReturnAirCO2,payload.Telemetry.Supply_Air_Humidity_Setpoint,payload.Telemetry.Supply_Air_Temperature_Setpoint,payload.Telemetry.Vibration amplitude-x,payload.Telemetry.Vibration amplitude-y,payload.Unit,payload.Telemetry.AHU_Electricity,payload.Telemetry.AHU_FanElectricity,payload.Telemetry.AirPressure,payload.Telemetry.AirVelocity,payload.Telemetry.Alkalinity,payload.Telemetry.ApplianceLoad_PowerConsumption,payload.Telemetry.Bacterium,payload.Telemetry.BioChemicalOxygenDemand(BOD),payload.Telemetry.Chloride,payload.Telemetry.CO,payload.Telemetry.CO2,payload.Telemetry.Device Operating Temperature,payload.Telemetry.Device Temperature,payload.Telemetry.DissolvedOxygen(DO),payload.Telemetry.Entering_Water_Flow_Rate,payload.Telemetry.EnteringWaterPressure,payload.Telemetry.ExhaustAirPressure,payload.Telemetry.Flue_Gas_Temperature,payload.Telemetry.Fluoride,payload.Telemetry.Formaldehyde,payload.Telemetry.Fungus,payload.Telemetry.Gas_MassFlow,payload.Telemetry.Humidity,payload.Telemetry.Inlet refrigerant Temperature,payload.Telemetry.Leaving_Water_FlowRate,payload.Telemetry.LeavingWaterPressure,payload.Telemetry.LightLoad_PowerConsumption,payload.Telemetry.Lumninosity,payload.Telemetry.NO2,payload.Telemetry.Outlet refrigerant Temperature,payload.Telemetry.Pb,payload.Telemetry.pH,payload.Telemetry.PlugLoad_PowerConsumption,payload.Telemetry.PM1,payload.Telemetry.PowerConsumption,payload.Telemetry.PumpPowerConsumption,payload.Telemetry.Refregerant_Inlet_Pressure,payload.Telemetry.Refregerant_Outlet_Pressure,payload.Telemetry.Refrigerant_Inlet_Temperature,payload.Telemetry.Rotor Speed,payload.Telemetry.SO2,payload.Telemetry.Steam_FlowRate,payload.Telemetry.Steam_Operating_Pressure,payload.Telemetry.Steam_Operating_Pressure_SetPoint,payload.Telemetry.Steam_Temperature,payload.Telemetry.Supply Air FlowRate,payload.Telemetry.SupplyAirPressure,payload.Telemetry.Temperature,payload.Telemetry.TotalConductivity(TC),payload.Telemetry.TotalDissolvedSolid(TDS),payload.Telemetry.TotalHardness(TH),payload.Telemetry.TVOC,payload.Telemetry.Vibration amplitude-z,payload.Telemetry.Voltage,payload.Telemetry.Water FlowRate,payload.Telemetry.Water_Inlet_Temperature,payload.Telemetry.Water_Outlet_Temperature,payload.Telemetry.Water_Temperature
1001,2022-06-08T10:09:09.8139519Z,,845239,167,AirQualitySensor,,,,,,,,,,,,,,,,,,ppm,,,,,,,,,,2,1676,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:09.8454466Z,1224032,372842,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,11,4,
1001,2022-06-08T10:09:09.8454805Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-92,97,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:09.8607793Z,280113,254899,179,SmartMeter,,,,,,,,,,,,,,,,,,Volts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,,,,
1001,2022-06-08T10:09:09.8920486Z,280113,634276,179,Accelerometer Sensor,,,,,,,,,,,,,,,,0,7,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
1001,2022-06-08T10:09:09.9541979Z,1172741,658795,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,0.00031,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:09.9699398Z,1224032,658932,179,SmartMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574,,,,,,,,,,,,,,,,,,,214,,,,
1001,2022-06-08T10:09:09.9700355Z,,254789,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,1013,49,,,,,,,,,,,,,,,,,,,47,,,,,518,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,
1001,2022-06-08T10:09:10.0019322Z,280113,823748,179,Humidity Sensor,,,,,,38,,,62,,43,,,27,,,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.0172801Z,,589358,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,1,,,7,,,,,,,962,,,,,,,,,,,2,,,,,,
1001,2022-06-08T10:09:10.0490492Z,1224032,956327,179,Tachogenerator Sensor,,,,,,,,,,,,,,,,,,RPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.0649091Z,1224032,548485,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,34,46,,,,,,,,,,,'-2,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.0809890Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,MPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,1.29,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.0969006Z,,345896,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,45810988,,,,,,,,,,,,,,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.1434020Z,280113,732482,179,Temperature Sensor,,32,23,19,,,39,,,22,,29,,,26,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.1595588Z,,278569,,WaterQualitySensor,,,,,,,,,,,,,,,,,,,,,,,87,,,87,315,,,,,87,,,,,87,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,449,87,274,,,,,,,
1001,2022-06-08T10:09:10.1598863Z,280113,895135,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
1001,2022-06-08T10:09:10.2068014Z,1224032,159956,179,Accelerometer Sensor,,,,,,,,,,,,,,,,'-3,4,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
1001,2022-06-08T10:09:10.2214441Z,,975424,,Flow Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,0.1608,,,,,,,,,554,0.1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.2979332Z,,758945,,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.3284729Z,1224032,875964,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,11,4,
1001,2022-06-08T10:09:10.3907825Z,1224032,875265,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,
1001,2022-06-08T10:09:10.4521717Z,280113,584884,179,Gas Sensor,,,,,,,,918,,,,,906,,,,,ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.5126616Z,1194550,975869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.5276634Z,,475869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,13,,,,,,,,,,,,,,,,,,,,,11,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.6649841Z,280113,844569,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,
1001,2022-06-08T10:09:10.6807064Z,280113,788844,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,40,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.9109180Z,1224032,259948,179,Pressure Sensor,,,,,,,,,,,,,,,,,,MPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543,0.063,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.9562831Z,,578591,167,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,19,,,,,,,,,,,,,,,,,,,,,11,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:10.9717082Z,1224032,189564,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,
1001,2022-06-08T10:09:10.9717230Z,280113,956232,179,Occupancy Sensor,,,,,21,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.0799458Z,,845239,167,AirQualitySensor,,,,,,,,,,,,,,,,,,ppm,,,,,,,,,,1,1106,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.0799712Z,1172741,689478,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,,,,20
1001,2022-06-08T10:09:11.1271646Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-47,93,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.1271921Z,1224032,372842,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,14,4,
1001,2022-06-08T10:09:11.1578506Z,280113,634276,179,Accelerometer Sensor,,,,,,,,,,,,,,,,'-3,7,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-3,,,,,
1001,2022-06-08T10:09:11.1581463Z,280113,254899,179,SmartMeter,,,,,,,,,,,,,,,,,,Volts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,,
1001,2022-06-08T10:09:11.2346635Z,1172741,658795,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,0.00041,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.2346928Z,1224032,658932,179,SmartMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,,,,,,,,235,,,,
1001,2022-06-08T10:09:11.2505253Z,,254789,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,1016,76,,,,,,,,,,,,,,,,,,,34,,,,,24,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,
1001,2022-06-08T10:09:11.2817548Z,280113,823748,179,Humidity Sensor,,,,,,39,,,43,,52,,,28,,,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.3122794Z,1224032,956327,179,Tachogenerator Sensor,,,,,,,,,,,,,,,,,,RPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.3123492Z,,589358,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,,1,,,7,,,,,,,1109,,,,,,,,,,,2,,,,,,
1001,2022-06-08T10:09:11.3428676Z,1224032,548485,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,31,48,,,,,,,,,,,'-124,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.3580514Z,,345896,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,3611907,,,,,,,,,,,,,,1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.3741811Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,MPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,1.38,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.4206155Z,280113,732482,179,Temperature Sensor,,21,22,32,,,20,,,18,,24,,,22,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.4366250Z,,278569,,WaterQualitySensor,,,,,,,,,,,,,,,,,,,,,,,185,,,185,146,,,,,185,,,,,185,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,285,185,397,,,,,,,
1001,2022-06-08T10:09:11.4514767Z,280113,895135,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
1001,2022-06-08T10:09:11.4667402Z,1224032,159956,179,Accelerometer Sensor,,,,,,,,,,,,,,,,1,'-6,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
1001,2022-06-08T10:09:11.4984345Z,,975424,,Flow Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563,0.1604,,,,,,,,,554,0.1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.5910725Z,,758945,,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.6077052Z,1224032,875964,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,11,4,
1001,2022-06-08T10:09:11.6688048Z,1224032,875265,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,
1001,2022-06-08T10:09:11.7147872Z,280113,584884,179,Gas Sensor,,,,,,,,930,,,,,846,,,,,ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.7757110Z,,475869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,21,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.7906861Z,1194550,975869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.9464953Z,280113,788844,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,189,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.9776910Z,1224032,259948,179,Pressure Sensor,,,,,,,,,,,,,,,,,,hPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541,0.241,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:11.9776918Z,280113,844569,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,
1001,2022-06-08T10:09:12.2390887Z,,578591,167,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,21,,,,,,,,,,,,,,,,,,,,,16,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.2391064Z,1224032,189564,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,
1001,2022-06-08T10:09:12.2548933Z,280113,956232,179,Occupancy Sensor,,,,,90,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.3624835Z,,845239,167,AirQualitySensor,,,,,,,,,,,,,,,,,,ppm,,,,,,,,,,1,1702,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.3625092Z,1172741,689478,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,,,21
1001,2022-06-08T10:09:12.3929099Z,1224032,372842,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,12,4,
1001,2022-06-08T10:09:12.4084389Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,107,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.4241565Z,280113,634276,179,Accelerometer Sensor,,,,,,,,,,,,,,,,'-2,0,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-3,,,,,
1001,2022-06-08T10:09:12.4541686Z,280113,254899,179,SmartMeter,,,,,,,,,,,,,,,,,,Volts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,
1001,2022-06-08T10:09:12.5008667Z,1224032,658932,179,SmartMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,223,,,,
1001,2022-06-08T10:09:12.5009378Z,1172741,658795,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,0.00011,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.5158864Z,,254789,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,1007,53,,,,,,,,,,,,,,,,,,,59,,,,,132,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,
1001,2022-06-08T10:09:12.5617664Z,280113,823748,179,Humidity Sensor,,,,,,55,,,57,,64,,,37,,,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.5778794Z,1224032,956327,179,Tachogenerator Sensor,,,,,,,,,,,,,,,,,,RPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.6089752Z,,589358,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,,3,,,9,,,,,,,724,,,,,,,,,,,3,,,,,,
1001,2022-06-08T10:09:12.6238947Z,,345896,167,AirQualitySensor,,,,,,,,,,,,,,,,,,,,,,,,,53457690,,,,,,,,,,,,,,4038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.6239806Z,1224032,548485,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,23,30,,,,,,,,,,,'-23,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.6541050Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,MPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,1.44,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.6842584Z,280113,732482,179,Temperature Sensor,,30,21,22,,,25,,,18,,26,,,25,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.7156122Z,,278569,,WaterQualitySensor,,,,,,,,,,,,,,,,,,,,,,,106,,,106,365,,,,,106,,,,,106,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,400,106,489,,,,,,,
1001,2022-06-08T10:09:12.7307796Z,1224032,159956,179,Accelerometer Sensor,,,,,,,,,,,,,,,,'-5,'-5,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-4,,,,,
1001,2022-06-08T10:09:12.7307853Z,280113,895135,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
1001,2022-06-08T10:09:12.7781392Z,,975424,,Flow Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,0.1604,,,,,,,,,553,0.1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.8717703Z,1224032,875964,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,11,4,
1001,2022-06-08T10:09:12.8717718Z,,758945,,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:12.9498631Z,1224032,875265,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,
1001,2022-06-08T10:09:12.9817235Z,280113,584884,179,Gas Sensor,,,,,,,,853,,,,,409,,,,,ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:13.0457717Z,,475869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,17,,,,,,,,,,,,,,,,,,,,,18,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:13.0764614Z,1194550,975869,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:13.1534387Z,1224032,259948,179,Pressure Sensor,,,,,,,,,,,,,,,,,,MPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.434,0.054,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:13.2154295Z,280113,788844,179,SmartMeter,,,,,,,,,,,,,,,,,,KWh,114,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:13.2471008Z,280113,844569,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,
1001,2022-06-08T10:09:13.5087327Z,1224032,189564,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,
1001,2022-06-08T10:09:13.5236995Z,280113,956232,179,Occupancy Sensor,,,,,14,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:13.5237164Z,,578591,167,SmartMeter,,,,,,,,,,,,,,,,,,KWh,,,,,,23,,,,,,,,,,,,,,,,,,,,,12,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:13.6322448Z,,845239,167,AirQualitySensor,,,,,,,,,,,,,,,,,,ppm,,,,,,,,,,1,3836,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:13.6322899Z,1172741,689478,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,369,,,,,,,,,,,,,,,,,,,,,,,,,,,284,,,,,,,,,,,,,23
1001,2022-06-08T10:09:13.6778540Z,1224032,658782,179,Pressure Sensor,,,,,,,,,,,,,,,,,,Pa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-48,120,,,,,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:13.6778671Z,1224032,372842,179,Temperature Sensor,,,,,,,,,,,,,,,,,,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,10,4,
1001,2022-06-08T10:09:13.6928744Z,280113,634276,179,Accelerometer Sensor,,,,,,,,,,,,,,,,4,3,mm/s^2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-1,,,,,
1001,2022-06-08T10:09:13.7537180Z,280113,254899,179,SmartMeter,,,,,,,,,,,,,,,,,,Volts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,,,
1001,2022-06-08T10:09:13.7684698Z,1172741,658795,179,Flow Sensor,,,,,,,,,,,,,,,,,,m3/s,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,0.00011,,,,,,,,,,,,,,,,
1001,2022-06-08T10:09:13.7684728Z,1224032,658932,179,SmartMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,240,,,,
